category,id,label,selector
Person,goxondw8rgzy6xf,Arthur Roy Ainslie,Arthur Roy Ainslie
Company,j5er6nnc1q0au08,BOE BANK LIMITED,BOE BANK LIMITED
Company,e5xdqut2xmcb4b1,FERRUM CRESCENT LIMITED,FERRUM CRESCENT LIMITED
Company,jz6uqv5rl8kp466,FINTECH RECEIVABLES 2 (RF) LIMITED,FINTECH RECEIVABLES 2 (RF) LIMITED
Company,kgld2prh31gbt7o,IMPERIAL HOLDINGS LIMITED,IMPERIAL HOLDINGS LIMITED
Person,i9lirh4yyick8vj,A Oosthuizen,A Oosthuizen
Company,jumkzkblt60o0eu,NYEBE WOMEN,NYEBE WOMEN
Company,nwzzuaw8qe43hdg,LAWRENCE AND LULU INVESTMENTS,LAWRENCE AND LULU INVESTMENTS
Company,i5mey3i0l2pz2ue,CHROMETCO LIMITED,CHROMETCO LIMITED
Person,84g4txe31yww7eq,Bafana Reyzon Theobald Radebe,Bafana Reyzon Theobald Radebe
Company,hf4cln5xrz075yh,CENTRAL RAND GOLD LIMITED,CENTRAL RAND GOLD LIMITED
Person,br1gexp1bc64gnd,Antoinette Manku Somo,Antoinette Manku Somo
Company,ewb8hay4gyfhyv9,BELL EQUIPMENT LIMITED,BELL EQUIPMENT LIMITED
Company,cz0hy47lzqnwqob,CAPITAL & COUNTIES PROPERTIES PLC,CAPITAL & COUNTIES PROPERTIES PLC
Person,cprogbvskcbklgu,Donald Mlindwa Gumede,Donald Mlindwa Gumede
Company,ng6lzh625spah3g,CHEMICAL SPECIALITIES,CHEMICAL SPECIALITIES LIMITED
Person,libt6b3djb7wrjz,Aretha Mchunu,Aretha Mchunu
Company,exmxf6eutnlgosg,CONVERGENET HOLDINGS,CONVERGENET HOLDINGS LIMITED
Company,o9jf6ej3tnc6m4m,CSG HOLDINGS LIMITED,CSG HOLDINGS LIMITED
Company,j4122bnh73kaycd,Merrill Lynch SA (Pty) Limited,Merrill Lynch SA (Pty) Limited
Company,07gny73n0dc4cbl,BAUBA PLATINUM,BAUBA PLATINUM LIMITED
Person,bjdudj53ily3mt8,Armstrong Walaza Nkungwana,Armstrong Walaza Nkungwana
Person,oymp6skke5jqdqd,Arron Cecil Steyn,Arron Cecil Steyn
Company,8zbm1mbalcubji6,CITY OF CAPE TOWN METR MUNICIPALITY,CITY OF CAPE TOWN METR MUNICIPALITY
Company,g4zvyymlauw2pu3,DEMINDEX RES CORP (SA) (PTY) LTD,DEMINDEX RES CORP (SA) (PTY) LTD
Company,f3zcvfeto2zosvg,CPV POWER PLANT NO.1 BOND SPV (RF) LTD,CPV POWER PLANT NO.1 BOND SPV (RF) LTD
Company,nil7qwaz44g405b,DISCOVERY LIMITED,DISCOVERY LIMITED
Company,h5end3vr4pb6j9e,CITY OF JHB METRO MUNICIPALITY,CITY OF JHB METRO MUNICIPALITY
Company,n4om6t4mnt0zaxc,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality
Company,eghfxk5pluo3k74,CLINDEB INVESTMENTS,CLINDEB INVESTMENTS LIMITED
Company,mo0n0grb4b2opi3,CLICKS GROUP,CLICKS GROUP LIMITED
Company,h1f07mh7xpfc45x,SAITA TRADE AND INVESTMENTS,SAITA TRADE AND INVESTMENTS
Company,jye8sr653g99x1b,COMBINED MOTOR HOLDINGS,COMBINED MOTOR HOLDINGS LIMITED
Company,ibzqb89itd2geyw,BANK OF CHINA LIMITED,BANK OF CHINA LIMITED
Company,oje4pp5jm60snfa,COMPU-CLEARING OUTSOURCING,COMPU-CLEARING OUTSOURCING LIMITED
Person,gz16hxp7qselmv9,Asanda Matshobeni,Asanda Matshobeni
Person,jqlh230orxvvs4r,Asemahle Magani,Asemahle Magani
Company,js9w7b2yssjszzn,COAL OF AFRICA LIMITED,COAL OF AFRICA LIMITED
Company,becy9zjn8fnig26,DIAMONDCORP PLC,DIAMONDCORP PLC
Company,n6vvffsgmlv2jrz,LELWALA TRADING,LELWALA TRADING
Company,li9ayp07dq60yah,Nedbank Capital a division of Nedbanl Limited,Nedbank Capital a division of Nedbanl Limited
Person,kln3zppbnp517wl,Asamukele Sigfried Hadebe,Asamukele Sigfried Hadebe
Company,n75v61bgsxnoka9,COMMISSIONER STREET NO 1 (PTY) LTD,COMMISSIONER STREET NO 1 (PTY) LTD
Company,ioj9swyoi8llpz2,COMPAGNIE FINANCIERE RICHEMONT SA,COMPAGNIE FINANCIERE RICHEMONT SA
Company,o7dwqbkczroil63,CORONATION FUND MANAGERS,CORONATION FUND MANAGERS LIMITED
Person,tlmiacbbdrhmxy6,A. Shelembe,A. Shelembe
Company,mny4iw8bdaa5nen,Collateralised Auto receivables Secur 1 (Pty) Ltd,Collateralised Auto receivables Secur 1 (Pty) Ltd
Company,gcvqkpeqqnn5tc5,FINBOND GROUP,FINBOND GROUP LIMITED
Company,ihjy7aiu2xrg1fd,BLUE GRANITE INVEST NO 3 (PTY) LTD,BLUE GRANITE INVEST NO 3 (PTY) LTD
Company,m6icfefpz6wyf43,CORWIL INVESTMENTS,CORWIL INVESTMENTS LIMITED
Company,hny9zaf1wl7ip4j,PricewaterhouseCoopers Corporate Finance (Pty) Ltd,PricewaterhouseCoopers Corporate Finance (Pty) Ltd
Person,g78am5kdhhhf2fq,A T Fritz,A T Fritz
Company,oh93u72k8lf7scc,CROOKES BROTHERS,CROOKES BROTHERS LIMITED
Person,cv0wqe60263dw27,Aubrey Dundubala Mokoena,Aubrey Dundubala Mokoena
Company,fsr57bk1vs5aich,COUNTRY BIRD HOLDINGS LIMITED,COUNTRY BIRD HOLDINGS LIMITED
Company,ezhv96ocd3uzxw9,BDO SOUTH AFRICA,BDO SOUTH AFRICA INCORPORATED
Company,gxdl9p227yf0bes,FRESCO / LEXPUB 15 INVESTMENTS LTD,FRESCO / LEXPUB 15 INVESTMENTS LTD
Company,ioa67vi2ti4da7s,DELTA PROPERTY FUND LIMITED,DELTA PROPERTY FUND LIMITED
Company,nu30mm5p53sndvd,FONEWORX HOLDINGS,FONEWORX HOLDINGS LIMITED
Company,ff2v1ybjn4tgyja,PRICEWATERHOUSECOOPERS,PRICEWATERHOUSECOOPERS LLP
Company,mu2ow8a0ae881jv,CULLINAN HOLDINGS,CULLINAN HOLDINGS LIMITED
Company,fkael069453kr8i,DAIMLERCHRYSLER SA (PTY) LTD,DAIMLERCHRYSLER SA (PTY) LTD
Company,qpeucem1t2lj267,DELTA INTERNATIONAL PROPERTY HOLDINGS LIMITED,DELTA INTERNATIONAL PROPERTY HOLDINGS LIMITED
Company,jfc0e57zhe1bubz,KGADITSIJ TRADING AND PROJECTS,KGADITSIJ TRADING AND PROJECTS
Company,ovx4hvwg0c4udgy,BONGINDUDUZO TRADING ENTERPRISE,BONGINDUDUZO TRADING ENTERPRISE
Company,eqvsahay59ecryd,DELRAND RESOURCES LIMITED,DELRAND RESOURCES LIMITED
Person,n0dhzju5o473rwu,Bafumani Aaron Mnguni,Bafumani Aaron Mnguni
Company,o27j4fusfvk41bu,DELTA EMD,DELTA EMD LIMITED
Company,n55y18wpw6j0mte,BSI STEEL,BSI STEEL LIMITED
Company,jotven038hrr0qt,DEUTSCHE BANK AG LONDON,DEUTSCHE BANK AG LONDON
Company,lbe6cjcqy50cpv9,COMMAND HOLDINGS,COMMAND HOLDINGS LIMITED
Company,k3ko86n0n09ijzi,EAGLE BONDS ONE (PTY) LIMITED,EAGLE BONDS ONE (PTY) LIMITED
Company,bu8yy1nowbpp5x9,ELB GROUP,ELB GROUP LIMITED
Person,cmtalmetlxllhhm,Augustus Moji Tshenye,Augustus Moji Tshenye
Company,m8zrf5oy6vbhng6,DISTELL GROUP,DISTELL GROUP LIMITED
Person,lxkc8arpxo5gvkm,Aunshen Adams,Aunshen Adams
Company,nnfgzibnjx2l8c7,DISTRIB. AND WAREHOUSING NETWORK LD,DISTRIB. AND WAREHOUSING NETWORK LD
Company,onec5ojk2znssvu,DENEL SOC LIMITED,DENEL SOC LIMITED
Company,kfz9cvctyvc6z2g,Strate,Strate
Person,dg2edvp7bkexu5m,Ayanda Charlotte Tshabalala,Ayanda Charlotte Tshabalala
Company,ojcuem51vlnfkwn,EQSTRA HOLDINGS LIMITED,EQSTRA HOLDINGS LIMITED
Company,g9jq4qfe62q054q,EQUIP RENTALS SECUR NO.1 (PTY) LTD,EQUIP RENTALS SECUR NO.1 (PTY) LTD
Company,iwrasldxecct0re,ESKOM HOLDINGS SOC LIMITED,ESKOM HOLDINGS SOC LIMITED
Company,d9n74ptst8kcymw,Data conversion BONDS Issuer,Data conversion BONDS Issuer
Person,cwcw5t6ixvzq2pr,Aviwe Ngcala,Aviwe Ngcala
Company,lf1rr2rlh59khim,MERCANTILE REGISTRARS,Mercantile Registrars Ltd
Person,o6vliilk9w9t061,Ayanda Gcobo,Ayanda Gcobo
Company,oel0lyjzeahnf1k,62 ARUBA,62 ARUBA
Company,lg3jiid2yyxhkd9,PKF SOUTH AFRICA,PKF SOUTH AFRICA
Company,ksyqgra220x85av,INFRASORS HOLDINGS,INFRASORS HOLDINGS LIMITED
Person,icg60ytmv2eo5cr,Ditshebo Elizabeth Senosi,Ditshebo Elizabeth Senosi
Person,fhxb2t2ldpwqs1j,D Kgothule,D Kgothule
Person,nt46rmlevv0opt3,Donald Arthur Cardross Grant,Donald Arthur Cardross Grant
Company,cm4syoxrr17oowq,INDWA INVESTMENTS,INDWA INVESTMENTS LIMITED
Company,d56f5etmfbfximb,INVESTEC PLC,INVESTEC PLC
Person,orr1akoesxpk017,Ayanda Dlodlo,Ayanda Dlodlo
Company,myqpr8e8q2zh2we,EFFICIENT GROUP,EFFICIENT GROUP LIMITED
Person,mbq4kgq1z9innnl,Ayanda Andrew Mafabela,Ayanda Andrew Mafabela
Company,gkcjpzhzmeo7top,EOH HOLDINGS,EOH HOLDINGS LIMITED
Company,hpz8ji10nwgwzpw,CONDUIT CAPITAL,CONDUIT CAPITAL LIMITED
Company,dxuclb2t4ilsydd,ELLIES HOLDINGS,ELLIES HOLDINGS LIMITED
Company,l1j17ugv484u8um,CASHBUILD LIMITED,CASHBUILD LIMITED
Person,j9wve19x1n8z942,Azwihangwisi Faith Muthambi,Azwihangwisi Faith Muthambi
Company,ffd5oclh5kmsrnm,EDCON,EDCON LIMITED
Company,c9999qyba8uf9o8,EMIRA PROPERTY FUND,EMIRA PROPERTY FUND
Company,l7ilci0hhhtbd6t,EQSTRA CORPORATION,EQSTRA CORPORATION LIMITED
Company,c7k1h91iul77frp,Vunani Corporate Finance (Pty) Ltd,Vunani Corporate Finance (Pty) Ltd
Company,o2nwdq2ptn24ksi,EVRAZ HIGHVELD STEEL AND VANADIUM,EVRAZ HIGHVELD STEEL & VANADIUM LTD
Company,muwb9iifv2utdxm,EXXARO RESOURCES LIMITED,EXXARO RESOURCES LIMITED
Company,ctcxd851qqifheo,COMMISSIONER STREET NO 4 LIMITED,COMMISSIONER STREET NO 4 LIMITED
Person,oi2qzvt6g8uz7xb,Ayanda Magawana,Ayanda Magawana
Company,iohofk7uy13mjdy,ERBACON INVESTMENT HOLDINGS,ERBACON INVESTMENT HOLDINGS LIMITED
Company,gp6gdl1axogrl3r,CLOVER INDUSTRIES,CLOVER INDUSTRIES LIMITED
Company,jw62yrfgfukpm08,CONSOLIDATED INFRASTRUCTURE GRP LTD,CONSOLIDATED INFRASTRUCTURE GRP LTD
Person,n60hf7d11s9nc5l,Baliswa Betty Ncanywa,Baliswa Betty Ncanywa
Company,ec0ta7buxo2gwsz,ESOR LIMITED,ESOR LIMITED
Person,kz14b207fhv9qq8,Azwianewi Reginah Negondeni,Azwianewi Reginah Negondeni
Company,hrq18s93yv97xr9,DEUTSCHE BANK AG,DEUTSCHE BANK AG
Company,odw60jd2xh5hnuy,Firstrand Ltd.,FIRSTRAND LIMITED
Person,h56yrbdk4mw3a1b,Bafu Joel Matlaila,Bafu Joel Matlaila
Company,o19w7ygi9m1u6gt,FARITEC HOLDINGS LIMITED,FARITEC HOLDINGS LIMITED
Company,jkqqc0np53vhild,GOLD FIELDS LIMITED,GOLD FIELDS LIMITED
Person,mrt9gx88wx6tcrh,STEVENS MOKGALAPA,STEVENS MOKGALAPA
Company,khp8g8meb57v78c,FAMOUS BRANDS,FAMOUS BRANDS LIMITED
Company,etaosu5w0p27lzg,IKHAYA RMBS 2,IKHAYA RMBS 2 LIMITED
Person,bhqefqmdio85q79,Baakie Mohamed,Baakie Mohamed
Person,cx83t0jy0rg66r5,Bema Christopher Masondo,Bema Christopher Masondo
Person,mr08r1bex1zx26r,NOZABELO RUTH NTSHULANA-BHENGU,NOZABELO RUTH NTSHULANA-BHENGU
Company,ckmxqgqps1iojue,DATACENTRIX HOLDINGS,DATACENTRIX HOLDINGS LIMITED
Company,x2seoxcb6mpy8om,INVESTEC BANK,INVESTEC BANK LTD
Company,bpxuqpa3je6c4h2,Moore Stephen BKV Incorporated,Moore Stephen BKV Incorporated
Person,lhem9z301p6uqnn,Barend Rudolph Krüger,Barend Rudolph Krüger
Company,i6dzfxbku1ul8de,DATATEC,DATATEC LIMITED
Person,c1mod81f64l3uxz,Bandile Maneli,Bandile Maneli
Company,ghdt0al9llzj5s1,DIGICORE HOLDINGS,DIGICORE HOLDINGS LIMITED
Company,cjcmhn1aoedfza2,INSIMBI REFRACTORY & ALLOY SUP LTD,INSIMBI REFRACTORY & ALLOY SUP LTD
Company,my7740jzrv2xjh4,FIRESTONE ENERGY LIMITED,FIRESTONE ENERGY LIMITED
Company,1d3v4andm8o0xba,River Sponsors (Pty) Ltd,River Sponsors (Pty) Ltd
Company,b6hedpo7hcjkghj,IMPALA PLATINUM HOLDINGS LIMITED,IMPALA PLATINUM HOLDINGS LIMITED
Person,gyswsuyfhqoc2zn,Basie Christian Pharedi,Basie Christian Pharedi
Company,ll51f1fu598b9dh,DEVELOPMENT BANK OF SOUTHERN AFRICA,DEVELOPMENT BANK OF SOUTHERN AFRICA
Company,hailo86hlb27rhg,DIPULA INCOME FUND,DIPULA INCOME FUND LIMITED
Company,mcrv6z1mjeqgbxb,FORBES & MANHATTAN COAL CORP,FORBES & MANHATTAN COAL CORP
Person,n7kx3t0yg4vhxce,Barbara Agnes Fortein,Barbara Agnes Fortein
Company,i1kgksu5j3o0ha4,GLENCORE PLC,GLENCORE PLC
Company,icctg5txsnl0wn1,HUGE GROUP,HUGE GROUP LIMITED
Company,ofqyg3fs09am3eq,FAIRVEST PROPERTY HOLDINGS,FAIRVEST PROPERTY HOLDINGS LIMITED
Person,gqsdll8qxouo9c6,Bangilizwe Danti,Bangilizwe Danti
Company,nvrvuzlaxlbpj3z,DRDGOLD LIMITED,DRDGOLD LIMITED
Person,g5s5d0qalny3683,Baleseng Simon Theledi,Baleseng Simon Theledi
Company,ex7juzgngnih3wj,FOUNTAINHEAD PROPERTY TRUST,FOUNTAINHEAD PROPERTY TRUST
Person,kvs7zxdq35dh63b,Bandile Kave,Bandile Kave
Company,luvuc8grd3u5p6x,FREESTONE FINANCE CO (PTY) LIMITED,FREESTONE FINANCE CO (PTY) LIMITED
Company,nhdlod7nak1bdm2,ERGO MINING OPERATIONS (PTY) LIMITED,ERGO MINING OPERATIONS (PTY) LIMITED
Company,l51fdbge6bnr8hx,PROTOCOR FORTY FIVE,PROTOCOR FORTY FIVE
Company,ol7idqhbbvlb2ob,DELOITTE LLP,DELOITTE LLP
Company,bfy8btabea2kuv4,INDEQUITY GROUP,INDEQUITY GROUP LIMITED
Company,ndb7x5o0o2e72yx,FRESCO 2 INVESTMENTS,FRESCO 2 INVESTMENTS LIMITED
Company,nqfo1jbc6srl5qi,ITALTILE,ITALTILE LIMITED
Person,jmu08x3bjrr56dc,Bandile Besuthu Gqwetha,Bandile Besuthu Gqwetha
Company,b41m08cj2nzlzfx,GIJIMA GROUP LIMITED,GIJIMA GROUP LIMITED
Company,nlvg85jhxqdbes0,HOWDEN AFRICA HOLDINGS,HOWDEN AFRICA HOLDINGS LIMITED
Person,lscjcl1uhoe42cz,Bangokwakhe Madesius Zuma,Bangokwakhe Madesius Zuma
Company,b3ffq18yhy9jpp1,GOGLOBAL PROPERTIES LIMITED,GOGLOBAL PROPERTIES LIMITED
Company,ba468mpsg2zet0b,EASTERN PLATINUM LIMITED,EASTERN PLATINUM LIMITED
Company,fx8hd144igl2sw7,GOLD FIELDS LIMITED1,GOLD FIELDS LIMITED1
Company,dto8at6vfp8x5ut,HOSKEN CONSOLIDATED INVESTMENTS,HOSKEN CONSOLIDATED INVESTMENTS LTD
Person,oymq5e2osqf1pbg,Basani Lillian Mahumani,Basani Lillian Mahumani
Company,k95jk9tqi22ly2b,EKURHULENI METRO MUNICIPLALITY,EKURHULENI METRO MUNICIPLALITY
Company,ik24t4pafj1smtu,GIYANI GOLD CORPORATION,GIYANI GOLD CORPORATION
Company,oe8t32b0ft62xvn,GRAYSTON CONDUIT 1 (RF) LTD,GRAYSTON CONDUIT 1 (RF) LTD
Company,ozyxs40zvlzkfdt,HARMONY GOLD MINING COMPANY,HARMONY GOLD MINING COMPANY LIMITED
Person,oufhe3r3mdm2pu2,Barbara Kelebogile Martin,Barbara Kelebogile Martin
Company,idz6fnfldzjj3u0,GRINDROD LIMITED,GRINDROD LIMITED
Company,f4egr55qh172bgo,FOX STREET 1 (RF) LIMITED,FOX STREET 1 (RF) LIMITED
Company,gc51sovnq8vqgdo,IPSA GROUP PLC,IPSA GROUP PLC
Company,iwsuhi9ma6uwdtz,MAWETHO GENERAL MAINTENANCE,MAWETHO GENERAL MAINTENANCE
Company,kqucfy13gxbbucx,GOODERSON LEISURE CORPORATION,GOODERSON LEISURE CORPORATION LTD
Person,mmhl0e3700khur4,Barbara Thomson,Barbara Thomson
Person,oudke5aqz7xd399,Barry Lucas Benjamin Bosman,Barry Lucas Benjamin Bosman
Person,pa16bjet227zyj0,Bathabile Olive Dlamini,Bathabile Olive Dlamini
Company,chs7ks36atynlus,EQUITES PROPERTY FUND LIMITED,EQUITES PROPERTY FUND LIMITED
Company,gbdfp9p3cdbl3xc,ETHEKWINI MUNICIPALITY,ETHEKWINI MUNICIPALITY
Company,lutc3q1ayjs0wy3,ILIAD AFRICA,ILIAD AFRICA LIMITED
Person,olll0dnhsey0rvd,Barend Christoffel Van Wyk,Barend Christoffel Van Wyk
Company,le23p79bd28zj2y,HUDACO INDUSTRIES,HUDACO INDUSTRIES LIMITED
Company,ce9ti9vhg5ml7n9,GREENHOUSE FUNDING (RF) LIMITED,GREENHOUSE FUNDING (RF) LIMITED
Person,cmhm4nqeuzst49c,Beauty Nonzame Thayi,Beauty Nonzame Thayi
Company,mq1gxt3hrqueocf,ESORFRANKI,ESORFRANKI LIMITED
Company,oezh0mpqmfuqt02,IDWALA INDUSTRIAL HOLDINGS,IDWALA INDUSTRIAL HOLDINGS LTD
Company,hmrovhusi806ubz,FORTRESS INCOME FUND,FORTRESS INCOME FUND LIMITED
Company,dz2ftjd32us911d,INVESTEC AUSTRALIA PROPERTY FUND,INVESTEC AUSTRALIA PROPERTY FUND
Person,badeyv4zjavvrf8,Bawinile Msomi,Bawinile Msomi
Company,napeskw1xsfref4,INTU PROPERTIES PLC,INTU PROPERTIES PLC
Person,fu32pf37fk9g6ls,Beatrice Thembekile Ngcobo,Beatrice Thembekile Ngcobo
Person,bfk5zrpt7mje064,Diederik Johannes Davel,Diederik Johannes Davel
Company,fwqt8qjaa0480d0,GROUP FIVE LIMITED,GROUP FIVE LIMITED
Person,luvcxdlstix732w,Beauty Nomhle Dambuza,Beauty Nomhle Dambuza
Company,jfjk7rlgnzg1ums,Humulani Marketing (Pty) Ltd,Humulani Marketing (Pty) Ltd
Company,c4zxqfspbymxkfc,Humulani Investments (Pty) Ltd,Humulani Investments (Pty) Ltd
Company,kk20oq7t7qi6zsf,RAND MERCHANT BANK,RAND MERCHANT BANK
Company,ebka46skza27y8t,Imperial Bank Limited,Imperial Bank Limited
Person,glvgd8ww1387dp1,Dibuseng Anna Tsoeu,Dibuseng Anna Tsoeu
Person,l6b0n72jo68hee6,Diedrick Johannes Fitzgerald,Diedrick Johannes Fitzgerald
Person,b8flvz0j8srqcoc,Diepo Ntekane Claudina Mashiane,Diepo Ntekane Claudina Mashiane
Company,m6wbocqc1o81rjx,ILLOVO SUGAR LIMITED,ILLOVO SUGAR LIMITED
Person,og1svf05ni1ojp2,Beatrix Gezina Britton,Beatrix Gezina Britton
Person,nk3ghp83drure3t,Beryl Belinda Miller,Beryl Belinda Miller
Company,ly7dz46ay1vswmp,HOLDSPORT,HOLDSPORT LIMITED
Company,bs9xhxd3ny2sp4z,INGENUITY PROPERTY INVESTMENTS,INGENUITY PROPERTY INVESTMENTS LTD
Company,cpe4cc66b8zt6u8,INTERWASTE HOLDINGS,INTERWASTE HOLDINGS LIMITED
Company,ozdk0wx1zj4sgbs,HOWARTH LEVETON BONER,HOWARTH LEVETON BONER
Person,erb9ar7il1bkjrw,Beauty Hlongwane,Beauty Hlongwane
Company,nmb58qemi1xb9f6,IMPERIAL GROUP LIMITED,IMPERIAL GROUP LIMITED
Company,mtjxv1fvevh3w25,GLOBAL ASSET MANAGEMENT LTD,GLOBAL ASSET MANAGEMENT LTD
Person,f0q9dpgj1vwtw2f,Benet Joseph Molefe,Benet Joseph Molefe
Person,iajugxop29kisws,Benjamin Malakoane,Benjamin Malakoane
Person,dt50nt1uppznodn,Benneth Kingsly Mabunda,Benneth Kingsly Mabunda
Person,k6fdn9fpob1bcs0,Dikeledi Martha Gooiman,Dikeledi Martha Gooiman
Person,bfmxunpomf8j2ne,Dikeledi Selowa,Dikeledi Selowa
Person,gd1jfy7oprhblq6,Dinah Masego Mosala,Dinah Masego Mosala
Person,bfoo26d53gvrvqp,Dineo Sylvia Ramenoe,Dineo Sylvia Ramenoe
Person,hnna2vc1u2zi3by,Bekie Vilakazi,Bekie Vilakazi
Person,il1ruslxm54smso,Bhekinkosi Patrick Madondo,Bhekinkosi Patrick Madondo
Person,odc63ggu5xb9suh,Bhekizizwe Abram Radebe,Bhekizizwe Abram Radebe
Person,bjoephe2vy8zk7p,Bhungu Mgezeni Gwala,Bhungu Mgezeni Gwala
Person,ffyn83ytqjqchco,Bjorn Paul Harmse,Bjorn Paul Harmse
Company,iviipegmaoav3oc,GOLDMAN SACHS INTERNATIONAL,GOLDMAN SACHS INTERNATIONAL
Person,dmrou4epypg896o,Bella Phala,Bella Phala
Person,m1la92z8bes5agk,Benhardus Jacobus Viviers,Benhardus Jacobus Viviers
Person,emni01oxhshh1y4,Benny Molebatsi,Benny Molebatsi
Person,gehw9qfsxtx4ixl,Bernard Netshilindi,Bernard Netshilindi
Person,kxor3ibfrkpnbdv,Beverley Lynnette Abrahams,Beverley Lynnette Abrahams
Company,b8gtzb9l2f4je8h,GRAND PARADE INVESTMENTS LIMITED,GRAND PARADE INVESTMENTS LIMITED
Person,nbcdbr055uj3sb1,Bobby Cekisani,Bobby Cekisani
Person,epu2ghqfasqyowg,Dikeledi Lillian Maseka,Dikeledi Lillian Maseka
Person,nts0rpwh0h8uxk2,Dikeledi Rebecca Tsotetsi,Dikeledi Rebecca Tsotetsi
Person,ntgstkg7zahvd5t,Ben Hamilton Mokoena,Ben Hamilton Mokoena
Person,ncc0r346rw4vpf0,Ben Madoda Baloyi,Ben Madoda Baloyi
Person,hc3cfnnwa6chmc3,Bennet Mzwenqaba Bhanga,Bennet Mzwenqaba Bhanga
Person,fevotbt6u1w4umi,Benson Molefe,Benson Molefe
Person,h5n6gimfrkslfn2,Belinda Francis Scott,Belinda Francis Scott
Person,cjpwnr2qzb90g2c,Bhekamina Samuel Gumbi,Bhekamina Samuel Gumbi
Person,hoaqq1nn2yczbva,Bhekinkosi Ntombela,Bhekinkosi Ntombela
Company,hejlbylk3591css,GROWTHPOINT PROPERTIES,GROWTHPOINT PROPERTIES LIMITED
Person,mv8dr97b34xv9h0,Bennet Matlhomola Khoele,Bennet Matlhomola Khoele
Person,bang0it9416rel2,Dimakatjo Irene Magoai,Dimakatjo Irene Magoai
Person,f2z8xb1xrkrzd94,Benny Seerane,Benny Seerane
Person,j7zkz3bq9ao4tzf,Dikenkeng Sefora Dube,Dikenkeng Sefora Dube
Person,f638xptp2f7lx9z,Donald Mabunda,Donald Mabunda
Person,hmmmsfac2h933g0,PAKISHE AARON MOTSOALEDI,PAKISHE AARON MOTSOALEDI
Person,fs2nfvo2se0ij8n,Bennedict Mokoena,Bennedict Mokoena
Company,dluho917hnhmmc7,HOME OBLIGORS MORT ENH SEC PTY LTD,HOME OBLIGORS MORT ENH SEC PTY LTD
Company,ljlroirw7qnuzrp,INVICTA HOLDINGS,INVICTA HOLDINGS LIMITED
Company,h21d2ouamlxl1cx,ISA HOLDINGS LIMITED,ISA HOLDINGS LIMITED
Company,fazczdn0gfpd3cn,GRINDROD INDEX TRACKER MAN RF PTY LTD,GRINDROD INDEX TRACKER MAN RF PTY LTD
Company,ejqawibb65voyy3,GREAT BASIN GOLD LIMITED,GREAT BASIN GOLD LIMITED
Company,jeareggewei59qx,JD GROUP,JD GROUP LIMITED
Company,ju1327s15ttpgms,KOMATI RIVER BASIN AUTHORITY,KOMATI RIVER BASIN AUTHORITY
Company,nxvc8glih8w4nwg,NU-WORLD HOLDINGS LIMITED,NU-WORLD HOLDINGS LIMITED
Company,ivfultjfslagwgd,PINNACLE POINT GROUP,PINNACLE POINT GROUP LIMITED
Person,m23ofzt6efncqxb,Betty Katlego Pitse,Betty Katlego Pitse
Company,enl5jx41wzb14ab,KIBO MINING PLC,KIBO MINING PLC
Company,frj7e8co5r9zdk7,OMNIA GROUP (PTY) LTD,OMNIA GROUP (PTY) LTD
Company,d336kux3tpfhgkk,PINNACLE HOLDINGS,PINNACLE HOLDINGS LTD
Person,hwbzrt0kebxkop0,Dikgang Mathews Stock,Dikgang Mathews Stock
Company,56t3y4p98rt2mzi,JSE,JSE LIMITED
Company,bwypitd4p2irolj,JASCO ELECTRONICS HOLDINGS,JASCO ELECTRONICS HOLDINGS LIMITED
Person,kytfcvo6esmilxk,Bhekani Zephreid Ntshangase,Bhekani Zephreid Ntshangase
Company,juu97p16ujp8g1c,KAYDAV GROUP,KAYDAV GROUP LIMITED
Company,pbnz8zasly0xgsv,KUMBA IRON ORE LIMITED,KUMBA IRON ORE LIMITED
Person,c5468dx6fpc4k6y,Bertha Peace Mabe,Bertha Peace Mabe
Company,kzm9urz8hotfprz,Macquarie Securities South Africa Ltd,Macquarie Securities South Africa Ltd
Organization,hiiu1bz8e26cuxg,MONDI LIMITED,MONDI LIMITED
Company,b85tzcgryoyohtu,KEATON ENERGY HOLDINGS,KEATON ENERGY HOLDINGS LIMITED
Person,iczxs4gfhfbaz70,Bonga Nkanyiso Mdletshe,Bonga Nkanyiso Mdletshe
Company,h5ijneujg00awd8,KELLY GROUP,KELLY GROUP LIMITED
Company,hzgm5pmhudotacl,LEWIS GROUP,LEWIS GROUP LIMITED
Company,jyzc2282uv53mg8,HULAMIN,HULAMIN LIMITED
Company,ge6fqp30ajuids7,HWANGE COLLIERY COMPANY LIMITED,HWANGE COLLIERY COMPANY LIMITED
Company,ni2myksdxwe70bg,HYPROP INVESTMENTS LIMITED,HYPROP INVESTMENTS LIMITED
Person,perr8d4zarnelnl,Beryl Delores Ferguson,Beryl Delores Ferguson
Company,iyck0esjyy5omh9,LABAT AFRICA,LABAT AFRICA LIMITED
Company,gbj5tho0hoh572t,IKHAYA RMBS 1,IKHAYA RMBS 1 LTD
Company,m6yyxcoc097tlr1,LEBOWA ADMINISTRATION BOARD,LEBOWA ADMINISTRATION BOARD
Person,i311zyo34ep6kmj,Beverley Lillian Watson,Beverley Lillian Watson
Company,nl7sv7xebg6cizj,MACQUARIE SEC SOUTH AFRICA LTD,MACQUARIE SEC SOUTH AFRICA LTD
